EXPNUM,MU,PSP,INV,USFSspID,Month,Year,EXPF,TREENUM,DCLASS,DBH,KCODE
1,90,31,25,1,5,2011,50,51000,1,1.1,100
1,90,31,25,1,5,2011,50,51100,1,0.9,S00
1,90,31,25,4,5,2011,50,51200,2,1.8,100
1,90,31,25,1,5,2011,20,51300,3,2.5,100
1,90,31,25,4,5,2011,20,51400,3,2.5,900
1,90,31,25,1,5,2011,20,51500,3,2.8,100
1,90,31,25,15,5,2011,5,52400,6,5.7,BS1
1,90,31,25,15,5,2011,5,52800,7,6.6,200
1,90,31,25,1,5,2011,5,52900,9,8.5,200
1,90,31,25,1,5,2011,20,53000,4,3.8,100
1,90,31,25,15,5,2011,5,54000,6,5.6,200
1,90,31,25,15,5,2011,5,54100,8,7.5,200
1,90,31,25,1,5,2011,5,60600,6,6.2,200
1,90,31,25,1,5,2011,5,60700,5,4.6,200
1,90,31,25,1,5,2011,20,60800,3,2.5,900
1,90,31,25,1,5,2011,50,61300,2,1.9,100
1,90,31,25,6,5,2011,20,62100,3,3,100
1,90,31,25,1,5,2011,20,62200,4,4.4,100
1,90,31,25,16,5,2011,5,62300,7,6.7,200
1,90,31,25,1,5,2011,20,62400,3,3.2,100
1,90,31,25,6,5,2011,5,62500,5,4.5,200
1,90,31,25,1,5,2011,20,62600,4,3.6,100
1,90,31,25,1,5,2011,20,62700,3,3.1,100
1,90,31,25,1,5,2011,5,63800,6,5.9,200
1,90,31,25,4,5,2011,5,64000,13,13.4,200
1,90,31,25,15,5,2011,5,64300,7,7.4,200
1,90,31,25,1,5,2011,5,64600,8,8.1,200
1,90,31,25,4,5,2011,5,70200,5,5.4,200
1,90,31,25,5,5,2011,50,71000,1,1.3,100
1,90,31,25,5,5,2011,5,71200,6,6.1,200
1,90,31,25,5,5,2011,5,71300,5,5.4,200
1,90,31,25,15,5,2011,5,72600,6,6.2,200
1,90,31,25,1,5,2011,20,72700,3,3.2,100
1,90,31,25,1,5,2011,5,73400,7,6.5,200
1,90,31,25,6,5,2011,5,73700,5,5.2,200
1,90,31,25,1,5,2011,5,74100,5,5,200
1,90,31,25,1,5,2011,5,83100,6,5.9,200
1,90,31,25,5,5,2011,5,83200,7,7.2,200
1,90,31,25,15,5,2011,5,83300,7,6.6,200
1,90,31,25,15,5,2011,5,83400,6,6.3,200
1,90,31,25,15,5,2011,5,83500,7,7.2,200
1,90,31,25,7,5,2011,5,84700,5,5.2,300
1,90,31,25,6,5,2011,5,85000,11,11.2,200
1,90,31,25,7,5,2011,5,85100,8,8.4,200
1,90,31,25,1,5,2011,5,85300,7,6.6,200
1,90,31,25,1,5,2011,50,91400,2,1.5,100
1,90,31,25,1,5,2011,50,91500,2,1.6,100
1,90,31,25,7,5,2011,5,91800,6,6,BS1
1,90,31,25,1,5,2011,20,92000,3,2.7,100
1,90,31,25,1,5,2011,5,92500,5,4.8,200
1,90,31,25,6,5,2011,5,94300,5,4.7,200
1,90,51,25,15,5,2011,20,700,3,2.5,900
1,90,51,25,4,5,2011,5,1600,10,9.8,200
1,90,51,25,6,5,2011,5,3000,9,8.7,200
1,90,51,25,6,5,2011,5,3600,11,10.5,200
1,90,51,25,6,5,2011,5,4300,14,13.6,200
1,90,51,25,6,5,2011,5,4600,15,14.9,200
1,90,51,25,4,5,2011,5,12700,12,12.4,200
1,90,51,25,6,5,2011,5,12800,6,6.2,200
1,90,51,25,16,5,2011,5,13400,8,7.8,200
1,90,51,25,6,5,2011,5,13900,9,9.1,200
1,90,51,25,6,5,2011,5,14800,11,10.7,200
1,90,51,25,6,5,2011,5,22100,7,6.5,200
1,90,51,25,6,5,2011,5,23200,18,18.2,200
1,90,51,25,6,5,2011,5,23700,17,17.4,8P1
1,90,51,25,4,5,2011,5,24600,14,14,200
1,90,51,25,4,5,2011,50,31200,1,1,100
1,90,51,25,1,5,2011,50,31400,2,2.1,100
1,90,51,25,4,5,2011,50,31500,1,1.3,100
1,90,51,25,1,5,2011,20,31700,3,2.9,900
1,90,51,25,1,5,2011,5,32100,6,5.5,200
1,90,51,25,6,5,2011,5,32200,13,13,200
1,90,51,25,6,5,2011,5,32300,6,5.6,200
1,90,51,25,6,5,2011,20,32500,3,2.9,100
1,90,51,25,4,5,2011,5,33400,8,8.3,DS1
1,90,51,25,6,5,2011,5,34400,6,6,200
1,90,51,25,6,5,2011,5,44400,19,18.6,200
1,90,51,25,4,5,2011,5,44500,9,8.6,200
1,90,51,25,6,5,2011,5,44600,5,4.9,200
1,90,51,25,4,5,2011,5,53300,15,14.9,200
1,90,51,25,6,5,2011,5,54200,17,17,200
1,90,51,25,6,5,2011,5,54300,13,12.9,200
1,90,51,25,1,5,2011,50,61100,1,0.7,800
1,90,51,25,6,5,2011,5,63000,12,12.4,200
1,90,51,25,6,5,2011,5,63100,8,7.9,200
1,90,51,25,4,5,2011,5,63900,11,10.8,200
1,90,51,25,6,5,2011,5,65100,13,13.1,200
1,90,51,25,6,5,2011,5,65200,11,11.4,200
1,90,51,25,6,5,2011,5,72900,18,17.7,8P1
1,90,51,25,6,5,2011,5,74200,14,14.2,200
1,90,51,25,15,5,2011,50,80100,1,0.9,100
1,90,51,25,15,5,2011,50,80200,1,0.9,100
1,90,51,25,15,5,2011,50,80300,1,1.1,100
1,90,51,25,15,5,2011,50,81100,2,2.2,100
1,90,51,25,15,5,2011,20,81200,3,3.4,100
1,90,51,25,15,5,2011,20,81700,3,2.9,100
1,90,51,25,15,5,2011,20,81900,3,2.7,100
1,90,51,25,4,5,2011,5,82700,12,11.6,200
1,90,51,25,4,5,2011,5,83300,10,10,DD1
1,90,51,25,4,5,2011,5,83900,5,4.8,200
1,90,51,25,6,5,2011,5,84000,13,12.6,200
1,90,51,25,6,5,2011,5,84100,13,12.6,200
1,90,51,25,15,5,2011,5,84200,7,6.7,200
1,90,51,25,15,5,2011,5,84300,5,4.6,200
1,90,51,25,15,5,2011,5,84700,9,9.4,200
1,90,51,25,15,5,2011,20,90900,3,3.1,100
1,90,51,25,6,5,2011,5,93100,5,5.3,200
1,90,51,25,6,5,2011,5,93800,16,16.3,200
1,90,51,25,6,5,2011,5,93900,5,5.1,200
1,90,51,25,6,5,2011,5,94000,6,6.1,200
1,90,51,25,6,5,2011,5,94900,13,13.2,8P1
1,90,52,25,6,5,2011,5,3700,5,4.7,200
1,90,52,25,6,5,2011,5,3800,18,17.7,200
1,90,52,25,6,5,2011,50,10600,1,0.6,800
1,90,52,25,6,5,2011,50,10700,1,0.5,800
1,90,52,25,6,5,2011,50,10800,1,1,100
1,90,52,25,6,5,2011,50,10900,1,0.5,800
1,90,52,25,1,5,2011,50,11000,1,0.9,100
1,90,52,25,6,5,2011,50,11400,1,0.7,100
1,90,52,25,6,5,2011,50,11500,1,1.2,100
1,90,52,25,6,5,2011,50,11600,1,0.9,800
1,90,52,25,6,5,2011,5,13600,6,6.4,200
1,90,52,25,6,5,2011,5,13700,9,8.6,200
1,90,52,25,4,5,2011,5,14500,16,15.6,200
1,90,52,25,6,5,2011,50,20800,1,0.7,100
1,90,52,25,6,5,2011,50,20900,1,0.9,100
1,90,52,25,4,5,2011,5,21800,13,13.2,200
1,90,52,25,4,5,2011,5,22600,13,12.8,200
1,90,52,25,6,5,2011,5,22700,8,8.3,200
1,90,52,25,6,5,2011,5,24100,14,14.3,200
1,90,52,25,6,5,2011,5,24200,15,14.7,200
1,90,52,25,4,5,2011,5,32500,13,13.3,DS1
1,90,52,25,4,5,2011,5,33300,11,10.8,200
1,90,52,25,6,5,2011,5,40400,15,15,200
1,90,52,25,6,5,2011,50,41300,1,0.6,800
1,90,52,25,1,5,2011,50,41400,2,1.7,100
1,90,52,25,6,5,2011,5,43000,12,11.7,8P1
1,90,52,25,6,5,2011,50,51000,1,0.9,100
1,90,52,25,6,5,2011,5,52800,7,7.4,200
1,90,52,25,4,5,2011,5,52900,14,13.7,200
1,90,52,25,6,5,2011,5,54100,18,17.8,8P1
1,90,52,25,4,5,2011,5,55100,11,11.3,200
1,90,52,25,4,5,2011,5,62600,11,10.6,200
1,90,52,25,6,5,2011,5,64200,12,12.1,200
1,90,52,25,15,5,2011,5,64700,7,6.6,200
1,90,52,25,4,5,2011,5,64800,17,17.3,200
1,90,52,25,6,5,2011,5,73100,10,10.2,200
1,90,52,25,4,5,2011,5,73800,12,11.8,200
1,90,52,25,6,5,2011,5,74200,6,5.8,200
1,90,52,25,1,5,2011,5,74900,5,4.7,200
1,90,52,25,1,5,2011,50,81500,1,1.4,100
1,90,52,25,4,5,2011,5,81800,13,12.7,200
1,90,52,25,6,5,2011,5,83300,16,15.5,200
1,90,52,25,4,5,2011,5,84800,9,8.9,200
1,90,52,25,6,5,2011,5,90300,15,14.9,200
1,90,52,25,10,5,2011,50,90500,1,0.6,100
1,90,52,25,6,5,2011,50,90900,1,0.6,100
1,90,52,25,1,5,2011,50,91500,1,1.1,100
1,90,52,25,4,5,2011,5,92400,16,16,200
1,90,52,25,6,5,2011,5,93100,5,4.7,400
1,90,52,25,16,5,2011,5,93200,11,10.8,200
1,90,52,25,6,5,2011,5,94400,16,15.7,200
1,90,52,25,6,5,2011,5,94700,11,11.1,200
1,91,11,14,6,7,2000,5,2700,10,10,200
1,91,11,14,6,7,2000,5,2900,5,4.5,200
1,91,11,14,6,7,2000,5,3000,9,9.4,200
1,91,11,14,4,7,2000,5,3100,11,10.8,200
1,91,11,14,6,7,2000,5,3300,5,4.6,200
1,91,11,14,6,7,2000,5,4500,13,12.8,200
1,91,11,14,15,7,2000,5,4700,5,4.7,200
1,91,11,14,15,7,2000,5,12900,5,4.7,200
1,91,11,14,6,7,2000,5,13800,13,13,200
1,91,11,14,6,7,2000,5,14700,9,8.6,200
1,91,11,14,4,7,2000,5,14900,13,13.3,200
1,91,11,14,4,7,2000,5,22400,7,6.8,200
1,91,11,14,4,7,2000,5,22900,8,7.6,200
1,91,11,14,6,7,2000,5,24200,5,4.8,200
1,91,11,14,32,7,2000,50,31000,1,1.1,100
1,91,11,14,6,7,2000,50,31500,2,2.3,100
1,91,11,14,6,7,2000,5,31600,15,15.2,200
1,91,11,14,6,7,2000,5,31700,6,5.6,200
1,91,11,14,32,7,2000,5,31900,6,5.7,300
1,91,11,14,6,7,2000,5,32000,7,6.5,200
1,91,11,14,6,7,2000,5,32200,6,5.6,200
1,91,11,14,6,7,2000,20,32400,3,2.6,100
1,91,11,14,4,7,2000,20,32500,4,3.9,100
1,91,11,14,4,7,2000,5,40600,13,13,200
1,91,11,14,32,7,2000,5,40900,6,6.2,300
1,91,11,14,6,7,2000,50,41600,1,0.5,100
1,91,11,14,6,7,2000,5,43900,8,7.6,200
1,91,11,14,6,7,2000,5,45200,17,16.5,200
1,91,11,14,6,7,2000,20,52400,3,2.9,100
1,91,11,14,4,7,2000,5,63600,13,13.1,200
1,91,11,14,6,7,2000,50,71100,1,1.1,100
1,91,11,14,1,7,2000,5,71200,5,5.3,200
1,91,11,14,15,7,2000,5,73600,7,6.9,300
1,91,11,14,6,7,2000,5,75100,6,5.7,200
1,91,11,14,6,7,2000,50,81100,2,1.8,100
1,91,11,14,4,7,2000,5,81200,12,11.5,200
1,91,11,14,6,7,2000,20,81700,3,2.5,100
1,91,11,14,4,7,2000,5,82300,12,12.1,200
1,91,11,14,6,7,2000,5,83400,5,4.5,200
1,91,11,14,6,7,2000,5,83700,6,5.8,200
1,91,11,14,4,7,2000,5,83800,6,5.7,200
1,91,11,14,4,7,2000,5,84300,16,15.8,200
1,91,11,14,1,7,2000,50,90700,1,1.1,100
1,91,11,14,1,7,2000,50,90800,1,0.9,100
1,91,11,14,6,7,2000,50,91000,1,0.9,100
1,91,11,14,6,7,2000,50,91300,1,0.6,100
1,91,11,14,4,7,2000,50,91501,2,1.5,100
1,91,11,14,6,7,2000,5,93400,9,9,200
1,91,11,14,6,7,2000,5,93500,6,6.2,200
1,91,11,14,4,7,2000,5,94000,6,6,200
1,91,11,14,4,7,2000,5,94300,10,9.6,200
1,91,11,14,4,7,2000,5,94800,9,8.9,200
1,91,21,14,4,7,2000,5,1800,5,5.2,200
1,91,21,14,4,7,2000,5,2100,6,6.4,200
1,91,21,14,4,7,2000,20,2400,3,3.1,100
1,91,21,14,6,7,2000,5,3200,11,11.4,200
1,91,21,14,6,7,2000,5,3900,10,9.7,200
1,91,21,14,6,7,2000,5,4000,7,7.2,200
1,91,21,14,6,7,2000,5,4100,9,8.6,200
1,91,21,14,32,7,2000,5,4500,7,6.7,200
1,91,21,14,6,7,2000,5,13000,14,13.6,200
1,91,21,14,6,7,2000,5,13400,6,6.1,200
1,91,21,14,6,7,2000,5,14800,9,9,200
1,91,21,14,6,7,2000,5,14900,9,8.5,200
1,91,21,14,6,7,2000,5,23100,8,8,200
1,91,21,14,6,7,2000,5,23700,7,7.4,200
1,91,21,14,6,7,2000,5,33700,8,8.2,200
1,91,21,14,6,7,2000,5,33800,11,10.6,200
1,91,21,14,6,7,2000,5,33900,8,7.9,200
1,91,21,14,1,7,2000,5,41400,5,5,200
1,91,21,14,38,7,2000,50,41500,2,2.2,100
1,91,21,14,1,7,2000,5,43600,6,5.8,300
1,91,21,14,4,7,2000,5,43800,5,5,200
1,91,21,14,6,7,2000,5,43900,15,14.8,200
1,91,21,14,6,7,2000,5,44100,8,8,200
1,91,21,14,32,7,2000,5,44500,7,6.7,200
1,91,21,14,32,7,2000,5,44600,6,6,300
1,91,21,14,32,7,2000,5,44700,5,4.6,300
1,91,21,14,6,7,2000,5,50900,7,7.1,200
1,91,21,14,6,7,2000,50,51000,2,1.7,100
1,91,21,14,4,7,2000,50,51100,2,2.2,100
1,91,21,14,15,7,2000,20,52300,3,2.9,100
1,91,21,14,6,7,2000,20,62400,3,3.2,100
1,91,21,14,6,7,2000,20,62500,4,3.9,100
1,91,21,14,6,7,2000,20,62600,3,3.4,100
1,91,21,14,4,7,2000,5,64300,5,5,200
1,91,21,14,4,7,2000,5,64400,6,5.7,200
1,91,21,14,6,7,2000,5,64600,5,4.6,200
1,91,21,14,15,7,2000,5,64700,5,4.6,200
1,91,21,14,6,7,2000,5,70800,7,6.7,200
1,91,21,14,6,7,2000,5,70900,5,4.5,200
1,91,21,14,4,7,2000,5,71200,9,8.8,200
1,91,21,14,15,7,2000,20,71800,3,2.7,100
1,91,21,14,15,7,2000,20,71900,3,3,100
1,91,21,14,4,7,2000,5,73000,9,8.7,200
1,91,21,14,4,7,2000,5,73100,6,6,200
1,91,21,14,4,7,2000,5,74600,9,9.4,200
1,91,21,14,4,7,2000,5,75000,8,7.9,200
1,91,21,14,6,7,2000,5,84100,8,7.9,200
1,91,21,14,15,7,2000,5,84300,6,5.6,200
1,91,21,14,15,7,2000,5,84600,6,5.8,200
1,91,21,14,15,7,2000,5,85000,9,8.5,200
1,91,21,14,6,7,2000,5,95200,5,4.8,200
1,91,31,14,6,7,2000,5,2200,5,4.5,200
1,91,31,14,6,7,2000,20,12000,4,3.9,100
1,91,31,14,6,7,2000,20,12100,3,2.9,100
1,91,31,14,6,7,2000,5,12200,8,7.8,200
1,91,31,14,6,7,2000,5,12300,10,10,200
1,91,31,14,6,7,2000,5,12400,7,7,200
1,91,31,14,16,7,2000,20,12600,3,3.4,100
1,91,31,14,6,7,2000,5,12800,11,10.5,200
1,91,31,14,4,7,2000,5,14400,10,9.5,200
1,91,31,14,6,7,2000,5,14800,11,10.9,200
1,91,31,14,6,7,2000,5,15200,8,8.3,200
1,91,31,14,6,7,2000,20,21300,3,2.9,100
1,91,31,14,4,7,2000,5,22500,6,5.5,200
1,91,31,14,6,7,2000,5,22900,6,6.3,200
1,91,31,14,4,7,2000,5,23000,8,8,200
1,91,31,14,6,7,2000,5,23100,6,5.9,200
1,91,31,14,6,7,2000,5,24300,10,9.5,200
1,91,31,14,6,7,2000,5,24800,6,5.8,200
1,91,31,14,1,7,2000,50,30300,1,0.8,100
1,91,31,14,6,7,2000,5,32700,7,7.1,200
1,91,31,14,6,7,2000,5,33000,5,5,200
1,91,31,14,6,7,2000,5,33500,11,11.2,200
1,91,31,14,6,7,2000,5,33800,12,12.2,200
1,91,31,14,16,7,2000,5,33900,9,9.2,200
1,91,31,14,6,7,2000,5,34800,6,5.7,200
1,91,31,14,4,7,2000,5,35000,22,21.9,200
1,91,31,14,6,7,2000,5,35100,7,6.7,200
1,91,31,14,15,7,2000,5,35200,8,7.8,200
1,91,31,14,6,7,2000,50,41000,1,1,100
1,91,31,14,6,7,2000,50,41100,1,0.7,100
1,91,31,14,6,7,2000,5,41900,8,8.1,200
1,91,31,14,15,7,2000,5,42200,5,4.5,300
1,91,31,14,4,7,2000,20,42300,3,2.6,100
1,91,31,14,6,7,2000,5,43000,11,10.7,200
1,91,31,14,6,7,2000,5,43300,10,10.1,200
1,91,31,14,4,7,2000,5,44000,9,8.5,200
1,91,31,14,6,7,2000,5,45200,9,9.3,200
1,91,31,14,4,7,2000,5,53800,11,10.7,200
1,91,31,14,6,7,2000,5,54200,8,7.5,200
1,91,31,14,6,7,2000,5,54700,11,10.8,200
1,91,31,14,4,7,2000,5,63400,7,7.4,200
1,91,31,14,4,7,2000,5,63500,10,10.2,200
1,91,31,14,32,7,2000,20,71500,3,3.3,100
1,91,31,14,4,7,2000,5,73500,8,8.4,200
1,91,31,14,4,7,2000,5,74300,14,14.1,200
1,91,31,14,6,7,2000,50,81300,1,0.8,100
1,91,31,14,4,7,2000,50,81600,2,1.6,100
1,91,31,14,6,7,2000,5,82400,10,9.9,200
1,91,31,14,6,7,2000,5,82900,6,6.4,200
1,91,31,14,15,7,2000,5,83000,7,7,200
1,91,31,14,15,7,2000,5,85200,8,7.7,200
1,91,31,14,6,7,2000,5,92900,12,12,200
1,91,31,14,16,7,2000,5,93000,12,11.8,200
1,91,31,14,4,7,2000,5,94200,11,11,200
1,91,31,14,6,7,2000,5,94300,5,5.1,200
1,91,41,14,6,7,2000,5,1800,5,5.4,200
1,91,41,14,1,7,2000,5,1900,5,5.3,200
1,91,41,14,4,7,2000,5,3000,13,12.5,200
1,91,41,14,4,7,2000,5,3500,11,11.3,200
1,91,41,14,4,7,2000,5,4000,7,6.8,200
1,91,41,14,4,7,2000,5,4100,10,10.3,200
1,91,41,14,4,7,2000,20,11900,3,3.4,100
1,91,41,14,6,7,2000,5,12500,7,6.8,200
1,91,41,14,6,7,2000,5,13900,5,5.2,200
1,91,41,14,6,7,2000,5,14300,8,8.1,200
1,91,41,14,6,7,2000,5,14500,8,8.2,200
1,91,41,14,6,7,2000,5,14600,8,8.2,200
1,91,41,14,6,7,2000,5,14900,8,8.1,200
1,91,41,14,6,7,2000,5,34600,6,5.7,200
1,91,41,14,15,7,2000,50,41500,1,0.6,100
1,91,41,14,15,7,2000,50,41600,1,0.6,100
1,91,41,14,6,7,2000,5,41700,13,12.9,200
1,91,41,14,6,7,2000,20,41900,3,2.9,100
1,91,41,14,16,7,2000,5,42400,8,8,200
1,91,41,14,15,7,2000,5,42500,8,8.1,200
1,91,41,14,6,7,2000,20,42600,4,3.5,100
1,91,41,14,6,7,2000,5,42700,6,5.6,200
1,91,41,14,4,7,2000,5,53700,8,8.4,200
1,91,41,14,6,7,2000,5,54100,5,5.3,200
1,91,41,14,4,7,2000,5,54700,10,10.3,200
1,91,41,14,6,7,2000,5,54900,11,11.1,200
1,91,41,14,4,7,2000,5,63400,14,13.8,200
1,91,41,14,6,7,2000,5,64000,7,7.4,200
1,91,41,14,6,7,2000,5,64500,9,9.1,200
1,91,41,14,4,7,2000,5,64900,6,5.9,200
1,91,41,14,6,7,2000,20,72500,3,3.4,100
1,91,41,14,32,7,2000,5,82800,6,5.6,300
1,91,41,14,4,7,2000,5,84100,6,5.7,200
1,91,41,14,4,7,2000,5,84200,11,10.7,200
1,91,41,14,6,7,2000,5,84600,7,7.3,200
1,91,41,14,15,7,2000,50,91500,1,0.8,100
1,91,41,14,15,7,2000,50,91600,1,0.7,100
1,91,41,14,6,7,2000,20,91900,3,2.6,100
1,91,41,14,6,7,2000,20,92000,4,4,100
1,91,41,14,4,7,2000,5,93600,13,12.9,200
1,91,42,14,4,7,2000,50,1301,2,2.1,100
1,91,42,14,4,7,2000,5,1500,6,5.5,200
1,91,42,14,4,7,2000,5,2100,8,8.2,200
1,91,42,14,32,7,2000,5,4600,10,10.1,200
1,91,42,14,4,7,2000,5,4900,5,5.4,200
1,91,42,14,6,7,2000,50,11000,1,0.5,100
1,91,42,14,6,7,2000,5,12100,12,12.4,200
1,91,42,14,6,7,2000,5,13500,14,14.1,200
1,91,42,14,6,7,2000,5,13600,6,5.5,200
1,91,42,14,6,7,2000,5,14000,7,7,200
1,91,42,14,6,7,2000,5,14300,5,4.6,200
1,91,42,14,6,7,2000,5,14900,6,6.1,200
1,91,42,14,6,7,2000,5,15200,8,7.6,200
1,91,42,14,6,7,2000,5,22700,9,8.7,200
1,91,42,14,6,7,2000,5,22800,8,7.8,200
1,91,42,14,6,7,2000,5,23000,7,6.8,200
1,91,42,14,6,7,2000,5,23200,11,10.8,200
1,91,42,14,6,7,2000,5,24100,12,12,200
1,91,42,14,6,7,2000,5,30200,14,14.3,200
1,91,42,14,4,7,2000,5,33700,9,9.1,200
1,91,42,14,16,7,2000,5,33800,11,11,200
1,91,42,14,6,7,2000,5,33900,7,6.5,200
1,91,42,14,6,7,2000,5,34000,13,13,200
1,91,42,14,6,7,2000,5,40900,13,13.3,200
1,91,42,14,6,7,2000,5,41000,5,4.7,200
1,91,42,14,15,7,2000,5,44600,7,7,200
1,91,42,14,15,7,2000,5,44700,8,8.1,200
1,91,42,14,4,7,2000,5,51500,12,11.5,200
1,91,42,14,6,7,2000,5,54300,7,7.3,200
1,91,42,14,6,7,2000,5,55200,10,9.6,200
1,91,42,14,1,7,2000,20,62100,4,4,100
1,91,42,14,1,7,2000,20,62300,4,4.3,100
1,91,42,14,4,7,2000,5,71100,10,9.9,200
1,91,42,14,1,7,2000,20,72000,4,4.1,100
1,91,42,14,4,7,2000,5,72700,11,10.7,200
1,91,42,14,6,7,2000,5,72800,7,7.2,200
1,91,42,14,6,7,2000,5,73700,6,6.3,300
1,91,42,14,4,7,2000,5,82900,6,5.5,200
1,91,42,14,6,7,2000,5,83000,6,6.1,200
1,91,42,14,6,7,2000,5,83600,5,4.6,200
1,91,42,14,6,7,2000,5,83800,10,9.6,200
1,91,42,14,6,7,2000,50,90800,1,0.6,100
1,91,42,14,38,7,2000,50,91600,1,0.6,100
1,91,42,14,4,7,2000,5,92100,11,11.1,200
1,91,51,14,10,7,2000,5,1300,18,18.3,200
1,91,51,14,6,7,2000,5,2000,7,7.2,200
1,91,51,14,6,7,2000,20,2400,3,3.3,100
1,91,51,14,6,7,2000,5,2500,11,10.8,200
1,91,51,14,6,7,2000,5,2800,7,6.7,200
1,91,51,14,6,7,2000,5,3900,13,12.8,200
1,91,51,14,6,7,2000,5,4700,7,6.7,200
1,91,51,14,6,7,2000,5,5100,6,5.6,200
1,91,51,14,6,7,2000,5,12200,5,5,200
1,91,51,14,6,7,2000,5,12700,5,4.9,200
1,91,51,14,6,7,2000,5,13300,8,8,200
1,91,51,14,4,7,2000,5,15000,11,10.6,200
1,91,51,14,4,7,2000,5,21500,12,11.9,200
1,91,51,14,6,7,2000,5,23200,11,11,200
1,91,51,14,16,7,2000,5,23400,5,5,200
1,91,51,14,6,7,2000,5,23900,9,8.9,200
1,91,51,14,4,7,2000,5,24400,9,9.3,200
1,91,51,14,16,7,2000,5,24900,11,11.4,200
1,91,51,14,6,7,2000,5,25200,9,8.5,200
1,91,51,14,6,7,2000,20,32200,3,2.9,100
1,91,51,14,6,7,2000,5,33400,5,5.4,200
1,91,51,14,6,7,2000,5,34000,11,11.3,200
1,91,51,14,16,7,2000,5,34300,13,12.6,200
1,91,51,14,6,7,2000,5,34700,9,9.1,200
1,91,51,14,15,7,2000,5,35000,9,9.1,200
1,91,51,14,16,7,2000,5,41100,9,9.1,200
1,91,51,14,4,7,2000,5,41300,9,8.8,200
1,91,51,14,4,7,2000,5,42100,7,7.4,200
1,91,51,14,10,7,2000,5,43500,26,25.6,200
1,91,51,14,4,7,2000,5,43600,7,6.7,200
1,91,51,14,6,7,2000,5,44000,6,6,200
1,91,51,14,4,7,2000,5,44400,10,9.5,200
1,91,51,14,15,7,2000,5,45000,7,6.5,200
1,91,51,14,6,7,2000,5,51800,6,6.4,200
1,91,51,14,6,7,2000,5,51900,6,6,200
1,91,51,14,16,7,2000,5,52000,11,11.1,200
1,91,51,14,6,7,2000,20,52100,4,4,100
1,91,51,14,4,7,2000,5,52200,7,7.3,200
1,91,51,14,6,7,2000,5,52900,5,4.5,300
1,91,51,14,4,7,2000,5,55000,10,10.4,200
1,91,51,14,16,7,2000,5,61400,9,8.6,200
1,91,51,14,6,7,2000,5,62800,12,11.8,200
1,91,51,14,6,7,2000,5,63400,6,5.6,200
1,91,51,14,6,7,2000,5,64000,10,9.6,200
1,91,51,14,6,7,2000,5,64100,7,6.6,200
1,91,51,14,6,7,2000,5,64500,7,6.7,200
1,91,51,14,6,7,2000,5,64600,11,11,200
1,91,51,14,16,7,2000,5,65000,9,9.3,200
1,91,51,14,6,7,2000,5,70500,5,5.4,200
1,91,51,14,6,7,2000,20,71200,4,4.3,100
1,91,51,14,6,7,2000,20,71600,4,3.8,100
1,91,51,14,15,7,2000,5,71900,6,6.1,200
1,91,51,14,6,7,2000,5,72000,10,9.5,200
1,91,51,14,6,7,2000,5,73200,6,5.9,200
1,91,51,14,6,7,2000,5,73800,6,6.2,200
1,91,51,14,6,7,2000,5,74100,8,7.7,200
1,91,51,14,4,7,2000,5,75000,7,7.4,200
1,91,51,14,6,7,2000,5,80800,9,8.5,200
1,91,51,14,6,7,2000,50,81300,2,2.4,100
1,91,51,14,6,7,2000,20,81600,4,4.4,100
1,91,51,14,6,7,2000,5,82600,10,9.5,200
1,91,51,14,6,7,2000,5,83100,7,7,200
1,91,51,14,6,7,2000,5,83600,12,11.6,200
1,91,51,14,6,7,2000,5,83900,5,5.3,200
1,91,51,14,15,7,2000,5,84100,10,9.9,200
1,91,51,14,4,7,2000,5,84200,10,10.3,200
1,91,51,14,6,7,2000,5,84300,7,6.6,200
1,91,51,14,6,7,2000,5,84800,6,6.3,200
1,91,51,14,6,7,2000,5,85100,7,6.9,200
1,91,51,14,6,7,2000,5,85200,6,5.5,200
1,91,51,14,6,7,2000,5,85300,5,5,200
1,91,51,14,4,7,2000,5,91200,5,5.2,200
1,91,51,14,6,7,2000,5,91600,6,6.2,200
1,91,51,14,6,7,2000,5,92100,8,7.7,200
1,91,51,14,6,7,2000,5,92900,10,9.7,200
1,91,51,14,6,7,2000,5,93400,10,9.5,200
1,91,51,14,6,7,2000,5,93900,7,7.4,200
1,91,51,14,16,7,2000,5,94100,8,8,200
1,91,51,14,6,7,2000,5,94200,6,5.8,200
1,91,51,14,6,7,2000,5,94500,6,6.1,200
1,91,51,14,6,7,2000,5,95000,10,9.5,200
1,91,51,14,6,7,2000,5,95100,7,7.1,200
1,91,51,14,16,7,2000,5,95200,8,8.2,200
1,91,51,14,6,7,2000,5,95300,5,4.7,200
1,91,11,15,6,7,2005,5,2700,11,10.7,200
1,91,11,15,6,7,2005,5,2900,5,4.8,300
1,91,11,15,6,7,2005,5,3000,10,9.9,200
1,91,11,15,4,7,2005,5,3100,11,11.3,200
1,91,11,15,6,7,2005,5,3300,5,4.8,200
1,91,11,15,6,7,2005,5,4300,5,4.8,400
1,91,11,15,6,7,2005,5,4500,13,13.3,200
1,91,11,15,15,7,2005,5,4700,5,4.9,200
1,91,11,15,15,7,2005,5,12900,5,5.2,200
1,91,11,15,6,7,2005,5,13800,14,13.5,200
1,91,11,15,6,7,2005,5,14700,9,9.2,200
1,91,11,15,4,7,2005,5,14900,14,13.8,200
